 #
 STAT iters ns T P beta lnKx1 lnKx2 lnKx3 lnKx4 lnKx5 lnKx6 lnKx7 lnKx8 lnKy1 lnKy2 lnKy3 lnKy4 lnKy5 lnKy6 lnKy7 lnKy8
 X0           3          19   444.85696884219954        225.93462580116980        1.0000000000000000      -0.68702754673852762       -1.6662773637209407       -1.0632546862323284      -0.81717839820505567      -0.67899179671169563       0.81769075609144959        5.9894970058449069        29.654957266009646      -0.32421101465604324      -0.85174795144281679       -1.8056807227143094E-002  0.49911815402906112       0.83395470876404942        1.2179296101741091        7.3207510696970832        25.277646258970542     
 SOL           4          19   444.49730149815406        225.89584008389306        1.0000000000000000      -0.68428391447240144       -1.6654019262961568       -1.0624205634479960      -0.81668354968031465      -0.67871379360685824       0.82120211596640358        5.9987448681506379        29.688946107953640      -0.32334254577750493      -0.85190861521419048       -1.7116305222372681E-002  0.50063137933535828       0.83587079610249038        1.2203352483124126        7.3313456763003551        25.311836321067339     
 SOL           4           8   438.99487715878183        224.75145317679076       0.99951320731998972      -0.66642431142366065       -1.6731891627035911       -1.0624380747125306      -0.81622970890755653      -0.67779789971691895       0.85609881983609859        6.1317299494660240        30.233821746131323      -0.31105589201675093      -0.85411271183194215       -2.7638982362850075E-003  0.52386611736640931       0.86533373977464390        1.2558550156712078        7.4889957857673108        25.810739644851804     
 SOL           4           8   434.96639204632618        223.83937815286112       0.99916350633998496      -0.65301706331340781       -1.6790606254415381       -1.0624965376141267      -0.81594780409469325      -0.67717416938439523       0.88225073206187787        6.2316955262107658        30.642478474764584      -0.30178527764876939      -0.85574198406731916        8.0291652636820150E-003  0.54131695524097256       0.88745784353054025        1.2825122239885016        7.6073988519202445        26.184901958782572     
 SOL           3           8   431.99893904958236        223.12684138814961       0.99890967531753949      -0.64295432003172626       -1.6834792468467321       -1.0625621733551196      -0.81576404345422260      -0.67673573751034655       0.90185605470963448        6.3068045822030738        30.948971021239529      -0.29480204279454303      -0.85695095749640038        1.6139885397362014E-002  0.55441925726029773       0.90406651332619559        1.3025163063913570        7.6962989664520904        26.465524940572188     
 SOL           3           8   429.07673824572174        222.39107517314994       0.99866292725596773      -0.63288518849192332       -1.6879091838471614       -1.0626440743501608      -0.81560058598289475      -0.67631843433582084       0.92145593629498845        6.3820339423528880        31.255463567714475      -0.28779351973808037      -0.85814906042585859        2.4264098465005959E-002  0.56753387787488874       0.92068887213497141        1.3225309094641318        7.7852860578421232        26.746155310111515     
 SOL           3           8   426.19894320230861        221.63310584488585       0.99842311680847962      -0.62280958392118835       -1.6923491021223005       -1.0627401622140500      -0.81545447803739957      -0.67591875551209102       0.94105204978785650        6.4573876616173358        31.561956114189421      -0.28076027674085491      -0.85933650340541501        3.2401679072637128E-002  0.58066097426919383       0.93732521228176535        1.3425568499487897        7.8743628120437297        27.026798287322901     
 SOL           3           8   423.36472087280509        220.85392610942279       0.99819009556629190      -0.61272744740397511       -1.6967977389920386       -1.0628484519292831      -0.81532288813350873      -0.67553333705365015       0.96064599379026971        6.5328695937792256        31.868448660664367      -0.27370285751598195      -0.86051348129787841        4.0552513951354605E-002  0.59380070755565839       0.95397582664381797        1.3625949212318409        7.9635318095734089        27.307458752936423     
 SOL           3           8   420.57325191430186        220.05449588288690       0.99796371282903329      -0.60263874338326717       -1.7012538985366863       -1.0629670458964220      -0.81520309942718572      -0.67515894678700716       0.98023929755872419        6.6084834065015148        32.174941207139312      -0.26662178317937252      -0.86168017468016878        4.8716500904341486E-002  0.60695324223379743       0.97064100835003031        1.3826458937802146        8.0527955300261063        27.588141265443586     
 SOL           3           8   417.82373091391440        219.23574315918603       0.99774381633351417      -0.59254345751765913       -1.7057164474722581       -1.0630941289790243      -0.81509250350974738      -0.67479247733606296       0.99983342520816643        6.6842325931857696        32.481433753614262      -0.25951755395885101      -0.86283675115480230        5.6893547857573820E-002  0.62011874572349368       0.98732105054014341        1.4027105157783246        8.1421563570312117        27.868850080031869     
 SOL           3           8   415.11536655991034        218.39856488469687       0.99753025290730313      -0.58244159475443857       -1.7101843113539668       -1.0632279639269899      -0.81498859466075202      -0.67443093961980538        1.0194297795844800        6.7601204838491906        32.787926300089211      -0.25239065075684847      -0.86398336655028740        6.5083571992427008E-002  0.63329738794893531        1.0040162461584570        1.4227895138068833        8.2316165831007471        28.149589166836623     
 SOL           3           8   412.44738173707282        217.54382784332154       0.99732286908283896      -0.57233317769093783       -1.7146564714320720       -1.0633668876646059      -0.81488896525123500      -0.67407145769823040        1.0390297054258082        6.8361502532092482        33.094418846564160      -0.24524153649865149      -0.86512016604449704        7.3286498976633599E-002  0.64648934100028421        1.0207268878169049        1.4428835937028370        8.3211784149224250        28.430362231037414     
 SOL           3           8   409.81901360872172        216.67236952778171       0.99712151160821405      -0.56221824499187911       -1.7191319613570268       -1.0635093072714747      -0.81479130065455452      -0.67371126299566486        1.0586344927363425        6.9123249302313772        33.400911393039109      -0.23807065744967604      -0.86624728516226390        8.1502262244117579E-002  0.65969477881081251        1.0374532676549333        1.4629934412771490        8.4108439779177058        28.711172729345805     
 SOL           3           8   407.22951365095554        215.78499900875968       0.99692602790735529      -0.55209684998851938       -1.7236098642294813       -1.0636536963924268      -0.81469337470644665      -0.67334768915587273        1.0782453797966753        6.9886474064190987        33.707403939514059      -0.23087844439834612      -0.86736485069353697        8.9730802345502306E-002  0.67291387688241588        1.0541956772374106        1.4831197230920941        8.5006153208321749        28.992023886513941     
 SOL           3           8   404.67814763052161        214.88249779551208       0.99673626651660718      -0.54196905955124852       -1.7280893102624355       -1.0637985924564100      -0.81459304623625239      -0.67297816814985212        1.0978635555218350        7.0651204415781237        34.013896485989008      -0.22366531366244094      -0.86847298155839914        9.7972066389709178E-002  0.68614681210331374        1.0709544075501669        1.5032630874449768        8.5904944210089962        29.272918714013006     
 SOL           3           8   402.16419555875228        213.96562071949700       0.99655207740305118      -0.53183495263980884       -1.7325694738281703       -1.0639425930631288      -0.81448825451769324      -0.67260022512413509        1.1174901623977544        7.1417466718998321        34.320389032463957      -0.21643166807451070      -0.86957178954115921       0.10622600747072691       0.69939376242604667        1.0877297487758801        1.5234241648435174        8.6804831871447306        29.553860022160912     
 SOL           3           8   399.68695162600909        213.03509666085259       0.99637331243668514      -0.52169462047879955       -1.7370495732303239       -1.0640843558058370      -0.81437701901346704      -0.67221147815669824        1.1371262968967322        7.2185286094179215        34.626881578938907      -0.20917789771249007      -0.87066138012968886       0.11449258439872170       0.71265490722174973        1.1045219909999955        1.5436035702366904        8.7705834702607586        29.834850450301104     
 SOL           3           8   397.24572515457658        212.09162951806562       0.99619982401064477      -0.51154815809693877       -1.7415288471811419       -1.0642225654171973      -0.81425739461101421      -0.67180958521529621        1.1567730349537220        7.2954687493827368        34.933374125413856      -0.20190438474234779      -0.87174185171827479       0.12277175940943220       0.72593042384586681        1.1213314199027551        1.5638018927878792        8.8607970214264853        30.115892322414091     
 SOL           3           8   394.83983783147750        211.13589857123858       0.99603146962773670      -0.50139568383086108       -1.7460066090240580       -1.0643560104084959      -0.81412757652294943      -0.67139236888926379        1.1764313731416021        7.3725693119917617        35.239866671888805      -0.19461149383378495      -0.87281329997142043       0.13106350267242295       0.73922049639577236        1.1381583284142365        1.5840197260975866        8.9511256201934799        30.396988077375934     
