 #
 STAT iters ns T P beta lnKx1 lnKx2 lnKx3 lnKx4 lnKx5 lnKx6 lnKx7 lnKx8 lnKy1 lnKy2 lnKy3 lnKy4 lnKy5 lnKy6 lnKy7 lnKy8
 X0           3          19   444.85696884219954        225.93462580116980        1.0000000000000000       0.68702754673852751        1.6662773637209407        1.0632546862323287       0.81717839820505567       0.67899179671169574      -0.81769075609144959       -5.9894970058449069       -29.654957266009646       0.36281653208248432       0.81452941227812403        1.0451978790051855        1.3162965522341168        1.5129465054757452       0.40023885408265952        1.3312540638521762       -4.3773110070391068     
 SOL           4          19   444.49731925076776        225.89584277500074        1.0000000000000000       0.68428396349571485        1.6654018890094373        1.0624205428568407       0.81668352226436802       0.67871376180395149      -0.82120202790799524       -5.9987445469623619       -29.688944481196831       0.36094137834175566       0.81349328158540790        1.0453041944346195        1.3173148317462970        1.5145844693697939       0.39913310917770173        1.3326006403417574       -4.3771097431274661     
 SOL           3           8   443.90461847920608        224.68477422814320       0.99732211582984254       0.68509502690592261        1.6696070792682771        1.0640595931642578       0.81687802068198023       0.67792899795213446      -0.82625783908246375       -6.0297512134536175       -29.788944481196832       0.36053759928466461       0.81403085406183850        1.0468456862191589        1.3197186974816069        1.5175719348491861       0.39948562961543699        1.3357871548985178       -4.3756445672409683     
 SOL           3           8   443.31642528525379        223.47744242643631       0.99466199713439651       0.68591900798827765        1.6738185461518107        1.0656986695413460       0.81706453897010678       0.67713070594955715      -0.83131673819881213       -6.0608225985142390       -29.888944481196834       0.36013701016317612       0.81456700646419389        1.0483812591981434        1.3221124767219532        1.5205465312443098       0.39983678022122804        1.3389564582629037       -4.3741843440773316     
 SOL           3           8   442.73270944475018        222.27385739910753       0.99201940872396754       0.68675599919786323        1.6780363291338336        1.0673377965573028       0.81724307655329809       0.67631886871075431      -0.83637867298936253       -6.0919588088680356       -29.988944481196835       0.35973956257326123       0.81510166381273208        1.0499108218533153        1.3244960593587285        1.5235081341776413       0.40018650547448598        1.3421083902776312       -4.3727289110015510     
 SOL           3           8   442.15340231267919        221.07410849564903       0.98939432369396618       0.68760579286427603        1.6822603187124641        1.0689769708806738       0.81741375175630004       0.67549368639253138      -0.84144361813752366       -6.1231590634663204       -30.088944481196837       0.35934519406175225       0.81563485220367071        1.0514344707965919        1.3268696174195524        1.5264569670330572       0.40053483452763966        1.3452433500069492       -4.3712784288403075     
 SOL           3           8   441.57846124834100        219.87822940746079       0.98678657866053276       0.68846838127519916        1.6864905073218590        1.0706162120150302       0.81757660995737147       0.67465522204150719      -0.84651152692625020       -6.1544231578915713       -30.188944481196838       0.35895385347442543       0.81616653396093108        1.0529521821950232        1.3292331411400427        1.5293930286002737       0.40088174288264500        1.3483613722704553       -4.3698328459901115     
 SOL           3           8   441.00783387008653        218.68627278647935       0.98419606331439857       0.68934367946631725        1.6907268504309829        1.0722555342493894       0.81773173003042887       0.67380359812929658      -0.85158235776582469       -6.1857506513324276       -30.288944481196840       0.35856548619194251       0.81669669809123224        1.0544639819227410        1.3315866951339750        1.5323164092698021       0.40122722820316226        1.3514626372839706       -4.3683921933680896     
 SOL           3           8   440.44148135261952        217.49826191168194       0.98162259759389336       0.69023170854322791        1.6949693589871324        1.0738949663161899       0.81787915566871028       0.67293886870721864      -0.85665605564792002       -6.2171413995360290       -30.388944481196841       0.35818004373011103       0.81722530088279022        1.0559698338198438        1.3339302502258379        1.5352270834934705       0.40157126054313047        1.3545471367820758       -4.3669563922887997     
 SOL           3           8   439.87935508421327        216.31423940398861       0.97906605602729346       0.69113241078652121        1.6992180057155462        1.0755345309180646       0.81801896366725324       0.67206114714069498      -0.86173257161446515       -6.2485950207395966       -30.488944481196842       0.35779747461918238       0.81775232627185490        1.0574697526343781        1.3362638531606932        1.5381251191120320       0.40191383300098560        1.3576150111195162       -4.3655254488333934     
